original_sample_path,new_sample_path,sample_id,action,source_category,target_category,palette_fix_strategy,all_colors_in_frozen_palette,mask_unique_values,changed_pixels_inside_mask,changed_ratio_inside_mask,changed_pixels_outside_mask,oracle_copyback_result,allowed_labels_added
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6-opposite,translate_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6-opposite,TRANSLATE,dressing_table,dressing_table,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",2236,0.4566060853583827,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6,translate_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6,TRANSLATE,dressing_table,dressing_table,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",2236,0.4566060853583827,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14-opposite,translate_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14-opposite,TRANSLATE,stool,stool,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1554,0.3894736842105263,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14,translate_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14,TRANSLATE,stool,stool,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1554,0.3894736842105263,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_005_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_005_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2-opposite,translate_005_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2-opposite,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1364,0.3818589025755879,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_006_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_006_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2,translate_006_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1364,0.3818589025755879,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-4_16-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-4_16-opposite,translate_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-4_16-opposite,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1395,0.3854655982315557,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-4_16,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-4_16,translate_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-4_16,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1395,0.3854655982315557,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-5_22-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-5_22-opposite,translate_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-5_22-opposite,TRANSLATE,tv_stand,tv_stand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",3528,0.47675675675675677,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-5_22,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-5_22,translate_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-5_22,TRANSLATE,tv_stand,tv_stand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",3528,0.47675675675675677,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-0_22-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-0_22-opposite,translate_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-0_22-opposite,TRANSLATE,double_bed,double_bed,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",19812,0.5093582887700535,0,PASS,"[{""component_id"": ""old_region_double_bed_0_857847"", ""component_role"": ""old_region"", ""old"": [1, 2, 3], ""added"": [4, 34], ""new"": [1, 2, 3, 4, 34]}, {""component_id"": ""new_region_double_bed_0_713736"", ""component_role"": ""new_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}]"
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-0_22,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-0_22,translate_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-0_22,TRANSLATE,double_bed,double_bed,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",19812,0.5093582887700535,0,PASS,"[{""component_id"": ""old_region_double_bed_0_713736"", ""component_role"": ""old_region"", ""old"": [1, 2, 3], ""added"": [4, 34], ""new"": [1, 2, 3, 4, 34]}, {""component_id"": ""new_region_double_bed_0_857847"", ""component_role"": ""new_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}]"
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-1_2-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-1_2-opposite,translate_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-1_2-opposite,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1300,0.37746806039488967,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_014_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-1_2,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_014_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-1_2,translate_014_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-1_2,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1300,0.37746806039488967,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_015_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-2_6-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_015_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-2_6-opposite,translate_015_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-2_6-opposite,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1300,0.37746806039488967,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_016_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-2_6,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_016_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-2_6,translate_016_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_pose-1-2_6,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1300,0.37746806039488967,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_017_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_pose-1-1_8-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_017_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_pose-1-1_8-opposite,translate_017_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_pose-1-1_8-opposite,TRANSLATE,armchair,armchair,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",4003,0.47244187418859906,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_018_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_pose-1-1_8,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_018_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_pose-1-1_8,translate_018_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_pose-1-1_8,TRANSLATE,armchair,armchair,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",4003,0.47244187418859906,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_019_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_019_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12-opposite,translate_019_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12-opposite,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1408,0.38596491228070173,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_020_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/TRANSLATE/translate_020_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12,translate_020_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12,TRANSLATE,nightstand,nightstand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1408,0.38596491228070173,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2-opposite,replace_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2-opposite,REPLACE,dressing_table,dressing_table,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",641,0.18891836133215442,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2,replace_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2,REPLACE,dressing_table,dressing_table,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",641,0.18891836133215442,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10-opposite,replace_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10-opposite,REPLACE,stool,stool,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",129,0.06357811729916214,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10,replace_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10,REPLACE,stool,stool,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",129,0.06357811729916214,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_005_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_005_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20-opposite,replace_005_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20-opposite,REPLACE,double_bed,double_bed,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",2944,0.16193619361936193,0,PASS,"[{""component_id"": ""source_region_double_bed_3_823993"", ""component_role"": ""source_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}, {""component_id"": ""target_region_double_bed_3_568782"", ""component_role"": ""target_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}]"
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_006_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_006_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20,replace_006_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20,REPLACE,double_bed,double_bed,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",2944,0.16193619361936193,0,PASS,"[{""component_id"": ""source_region_double_bed_3_568782"", ""component_role"": ""source_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}, {""component_id"": ""target_region_double_bed_3_823993"", ""component_role"": ""target_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}]"
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6-opposite,replace_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6-opposite,REPLACE,double_bed,double_bed,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",8540,0.39869281045751637,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6,replace_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6,REPLACE,double_bed,double_bed,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",8540,0.39869281045751637,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20-opposite,replace_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20-opposite,REPLACE,tv_stand,tv_stand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",748,0.14689709347996857,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20,replace_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20,REPLACE,tv_stand,tv_stand,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",748,0.14689709347996857,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20-opposite,replace_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20-opposite,REPLACE,double_bed,double_bed,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",4986,0.17433566433566433,0,PASS,"[{""component_id"": ""source_region_double_bed_0_860957"", ""component_role"": ""source_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}, {""component_id"": ""target_region_double_bed_0_713736"", ""component_role"": ""target_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}]"
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20,replace_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20,REPLACE,double_bed,double_bed,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",4986,0.17433566433566433,0,PASS,"[{""component_id"": ""source_region_double_bed_0_713736"", ""component_role"": ""source_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}, {""component_id"": ""target_region_double_bed_0_860957"", ""component_role"": ""target_region"", ""old"": [1, 2, 3, 4], ""added"": [34], ""new"": [1, 2, 3, 4, 34]}]"
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10-opposite,replace_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10-opposite,REPLACE,pendant_lamp,pendant_lamp,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",2260,0.5305164319248826,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_014_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_014_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10,replace_014_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10,REPLACE,pendant_lamp,pendant_lamp,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",2260,0.5305164319248826,0,PASS,"[{""component_id"": ""source_region_pendant_lamp_3_140518"", ""component_role"": ""source_region"", ""old"": [1, 2, 3, 34], ""added"": [4], ""new"": [1, 2, 3, 4, 34]}]"
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_015_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_replace-1_6-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_015_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_replace-1_6-opposite,replace_015_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_replace-1_6-opposite,REPLACE,armchair,armchair,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",864,0.19264214046822742,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_016_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_replace-1_6,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_016_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_replace-1_6,replace_016_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_replace-1_6,REPLACE,armchair,armchair,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",864,0.19264214046822742,0,PASS,[]
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REPLACE/replace_017_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_replace-4_18-opposite,/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v2_palette_fixed/REPLACE/replace_017_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_replace-4_18-opposite,replace_017_0b4abd30-b157-4ecf-a077-989285598cf2_SecondBedroom-6482_replace-4_18-opposite,REPLACE,wardrobe,wardrobe,old_rgb_to_label_to_frozen_rgb,True,"[0, 255]",1222,0.17036107625819044,0,PASS,[]
